constant_name,definition
Publicity Code Effective Date,Data Efektive e Kodit te Publicitetit
Publish,Publiko
Publish Patient to FHIR Server,Publiko Pacientin ne Serverin FHIR
Pubpid,Pubpid
puff,fryrje
Pulmonary,Pulmonare
PULM{{Pulmonary}},PULM{{Pulmonare}}
Punjabi,Punxhabi
Pupils,Bebezat e Syrit
Purchase or Transfer,Blerje ose Transferim
Purchase/Receipt,Blerje/Fature
px,px
Pyschiatry,Psikiatri
Pāli,Pali
q.3h,q.3h
q.4h,q.4h
q.5h,q.5h
q.6h,q.6h
q.8h,q.8h
q.d.,q.d.
q.i.d.,q.i.d.
QHD,QHD
QOE,QOE
QOH,QOH
QOH is less than monthly usage,QOH eshte me pak se perdorimi mujor
Qrda Lab,Laboratori Qrda
Quantity cannot be negative for this transaction type,Sasia nuk mund te jete negative per kete lloj transaksioni
Quantity changed,Sasia u ndryshua
Quantity for NDC,Sasia per NDC
Quantity:,Sasia:
Quechua,Kechua
Query Error,Gabim ne Kerkim
querystring hash was invalid,hash i querystring ishte i pavlefshem
Quest Cert Debug,Debug i Certifikates Quest
Quest Cert Testing,Testimi i Certifikates Quest
Queued Events Administration,Administrimi i Ngjarjeve ne Radhe
Queued Submissions Administration,Administrimi i Dergimeve ne Radhe
Quick Picks,Zgjedhje te Shpejta
QWXGA,QWXGA
R,R
R/LG{{right/left gonioscopy}},R/LG{{gonioskopia djathte/majtas}}
R/LPACH{{right/left pachymetry}},R/LPACH{{pakimetria djathte/majtas}}
R/LSCH1{{right/left Schirmers I (w/o anesthesia)}},R/LSCH1{{Schirmers I djathte/majtas (pa anestezia)}}
R/LSCH2{{right/left Schirmers II (w/ anesthesia)}},R/LSCH2{{Schirmers II djathte/majtas (me anestezia)}}
R/LTBUT{{right/left Tear Break Up Time}},R/LTBUT{{Koha e Thyerjes se Lotit djathte/majtas}}
"RA for Patient, Encounter, or Trace","RA per Pacientin, Viziten, ose Gjurmimin"
RAC{{right anterior chamber}},RAC{{dhoma anteriore e djathte}}
Radio Group Master,Master i Grupit Radio
Radio Group Member,Anetar i Grupit Radio
RAD{{right adnexa}},RAD{{adneksa e djathte}}
Rapid Workflow Option,Opsioni i Rrjedhes se Shpejte te Punes
"Rather than granting access to each ACO individually for each user the program grants access to groups that request these privileges. These groups are called Access Request Objects (ARO).","Ne vend te dhenies se aksesit per cdo ACO individualisht per cdo perdorues, programi jep akses grupeve qe kerkojne keto privilegje. Keto grupe quhen Objekte te Kerkeses se Aksesit (ARO)."
RB{{right brow}},RB{{vetulla e djathte}}
RCMT{{right Central Macular Thickness}},RCMT{{Trashesia Qendrore Makulare e djathte}}
RCOM{{right comments}},RCOM{{komentet e djathta}}
RCUP{{right cup}},RCUP{{kupa e djathte}}
RC{{right conjunctiva}},RC{{konjuktiva e djathte}}
RD{{retinal detachment}},RD{{shkeputje e retines}}
RD{{right disc}},RD{{disku i djathte}}
Re-Open Visit,Rihap Viziten
"Re-opening this visit will cause a void. Payment information will need to be re-entered. Do you want to proceed?","Rihapja e kesaj vizite do te shkaktoje nje anulim. Informacioni i pageses do te duhet te rifutet. Deshironi te vazhdoni?"
Re-Process UDI,Riperpuno UDI
"Reaction - hives, nausea, shortness of breath or unassigned","Reagimi - skuqje, te perzierat, frymemarrje e veshtire ose e pacaktuar"
Reactivate,Riaktivizo
react{{reactivity}},reag{{reaktiviteti}}
Read the help file there to understand the initial pre-configuration steps,Lexoni skedarin e ndihmes atje per te kuptuar hapat fillestare te para-konfigurimit
Read these two wiki articles for customizing the Fee Sheet,Lexoni keto dy artikuj wiki per personalizimin e Fletes se Tarifave
Read this wiki page for more details,Lexoni kete faqe wiki per me shume detaje
Read through this help file and its supporting documents before you start to configure the orders and results,Lexoni kete skedar ndihme dhe dokumentet mbeshtetes perpara se te filloni te konfiguroni porosite dhe rezultatet
Really destroy this lot?,Vertet te asgjesohet ky lot?
Reason for visit,Arsyeja e vizites
Reason must be at least 10 characters!,Arsyeja duhet te kete te pakten 10 karaktere!
Reason not given,Arsyeja nuk u dha
Reason/Plan,Arsyeja/Plani
Recalculate,Rillogarit
Recall,Rikujtese
Recall Board,Tabela e Rikujtesave
RECALL BOARD - Default - without MedEx Communication Service,TABELA E RIKUJTESAVE - E parazgjedhur - pa Sherbimin e Komunikimit MedEx
Recall Board: Disable,Tabela e Rikujtesave: Caktivizo
Recall Campaigns,Fushatat e Rikujtesave
Recall only - any method,Vetem rikujtese - cdo metode
Recall only - no calls,Vetem rikujtese - pa telefonata
Recall Reason,Arsyeja e Rikujteses
Recall Schedule,Orari i Rikujtesave
Recall to provider,Rikujtese per ofruesin
Recall When,Rikujtese Kur
Recalls,Rikujtesa
"Received messages are processed and a new Patient Note is delivered to a specified user and appears in that user's Message Center","Mesazhet e marra perpunohen dhe nje Shënim i ri i Pacientit i dergohet nje perdoruesi te caktuar dhe shfaqet ne Qendren e Mesazheve te atij perdoruesi"
Receiver IDs - is only required if you are submitting an electronic order to an external facility,ID-te e Marresit - kerkohen vetem nese po dergoni nje porosi elektronike ne nje strukture te jashtme
RECEIVING A MESSAGE,MARRJA E NJE MESAZHI
Receiving Fac.,Struk. Marrese
Recently Completed,Perfunduar Se Fundi
Recommend contacting the clinic if need guidance.,Rekomandohet te kontaktoni kliniken nese keni nevoje per udhezim.
Recommend not leaving or refreshing or you may lose data.,Rekomandohet te mos largoheni ose te rifreskoni perndryshe mund te humbni te dhena.
"Recommend setting the Path for Event Log Backup in Globals settings in the Miscellaneous section to something other than your tmp/temp directory.","Rekomandohet te vendosni Shtegun per Kopjen Rezerve te Regjistrit te Ngjarjeve ne cilesimet Globale ne seksionin e Ndryshme ne dicka tjeter pervec drejtorise tuaj tmp/temp."
Recommendation - Optional,Rekomandimi - Opsional
"Recommended setting is warn and prevent web browser refresh. Only use other settings if needed and use at own risk.","Cilësimi i rekomanduar eshte paralajmerimi dhe parandalimi i rifreskimit te shfletuesit. Perdorni cilesimet e tjera vetem nese eshte e nevojshme dhe me rrezikun tuaj."
Recompute Score,Rillogarit Rezultatin
RECORD,REGJISTRIM
Record and chart changes in vital signs ( Height / Weight / BP with in scope ).,Regjistro dhe grafico ndryshimet ne shenjat jetesore ( Gjatesia / Pesha / TA brenda fushes ).
Record and chart changes in vital signs (BP out of scope).,Regjistro dhe grafico ndryshimet ne shenjat jetesore (TA jashte fushes).
Record and chart changes in vital signs (Height / Weight out of scope).,Regjistro dhe grafico ndryshimet ne shenjat jetesore (Gjatesia / Pesha jashte fushes).
Record and chart changes in vital signs (New).,Regjistro dhe grafico ndryshimet ne shenjat jetesore (E Re).
Record and chart changes in vital signs (SET 1).,Regjistro dhe grafico ndryshimet ne shenjat jetesore (SETI 1).
Record and chart changes in vital signs.,Regjistro dhe grafico ndryshimet ne shenjat jetesore.
Record demographics.,Regjistro te dhenat demografike.
Record Disclosure,Zbulimi i Regjistrimit
Record of Fitness,Regjistrim i Aftesise
Record Payment,Regjistro Pagesen
Record Request,Kerkese Regjistrimi
Record Request Date,Data e Kerkeses se Regjistrimit
Record smoking status for patients 13 years old or older.,Regjistro statusin e duhanpirjes per pacientet 13 vjec e me te medhenj.
records found,regjistrime te gjetura
records found.,regjistrime te gjetura.
records per page,regjistrime per faqe
Recreational drug use,Perdorimi rekreativ i droges
Recreational Drugs,Droga Rekreative
Rectal,Rektale
Rectal Exam,Ekzaminimi Rektal
rectally,rektalisht
Rectangle,Drejtkendeshe
Recurrence,Perseritje
Recurrent Appointment Display Widget,Widget i Shfaqjes se Takimeve te Perseritura
Recurrent Appointments,Takime te Perseritura
Recurrent Appointments - shows all recurring appointments,Takime te Perseritura - tregon te gjitha takimet e perseritura
Recurring,E Perseritur
Recurring appointment,Takim i perseritur
Red Desaturation,Desaturimi i te Kuqes
Red Desat{{red desaturation}},Desat Kuq{{desaturimi i te kuqes}}
"Red lines  indicate errors, or changes that were not applied; these must be processed manually. Currently denied claims and payment reversals are not handled automatically and so will appear in red.","Vijat e kuqe tregojne gabime, ose ndryshime qe nuk u zbatuan; keto duhet te perpunohen manualisht. Aktualisht kerkesat e refuzuara dhe kthimet e pagesave nuk trajtohen automatikisht dhe prandaj do te shfaqen me te kuqe."
Red Triangle indicates a required code that is missing,Trekendeshi i Kuq tregon nje kod te kerkuar qe mungon
Redirect URI,URI e Ridrejtimit
Redirection,Ridrejtim
Redness,Skuqje
Redo,Ribej
reduced:,reduktuar:
Ref No,Nr Ref
Ref Prov,Ofr Ref
Refer,Refero
Refer By,Referuar Nga
Refer Date,Data e Referimit
Refer To,Refero Te
Refer to Message,Referoju Mesazhit
Reference,Reference
Reference classification (risk level),Klasifikimi i references (niveli i rrezikut)
Reference range of results,Gama e references se rezultateve
Reference Reason,Arsyeja e References
Reference table and reference id must both be set,Tabela e references dhe id e references duhet te vendosen te dyja
"Reference this Account Id: ","Referoni kete Id te Llogarise: "
Reference this Account Number,Referoni kete Numer Llogarie
Referential CDS,CDS Referencial
Referential CDS (codetype:code),CDS Referencial (lloji i kodit:kodi)
Referer,Referuesi
Referer name and signature,Emri dhe nenshkrimi i referuesit
Referral,Referim
Referral By,Referim Nga
Referral Card,Karta e Referimit
Referral Date,Data e Referimit
Referral Form,Formulari i Referimit
REFERRAL FORM,FORMULARI I REFERIMIT
Referral ID,ID e Referimit
Referral Provider,Ofruesi i Referimit
Referral Reason,Arsyeja e Referimit
Referral Source,Burimi i Referimit
Referral Source for Encounters,Burimi i Referimit per Vizitat
Referral To,Referim Per
Referrals,Referime
Referrals Report,Raporti i Referimeve
"Referred By, Outcome and Destination can be left blank","Referuar Nga, Rezultati dhe Destinacioni mund te lihen bosh"
Referred To,Referuar Te
Referrerid,Referrerid
Referring physician and practice,Mjeku referues dhe praktika
Referring provider,Ofruesi referues
ReFill,Rimbush
Refill,Rimbushje
Refill Rx,Rimbush Rx
Refills,Rimbushje
refills,rimbushje
Reflexes normal,Reflekset normale
Refraction Comments,Komentet e Refraksionit
Refraction Method,Metoda e Refraksionit
Refractive States,Gjendjet Refraktive
Refresh the Message Center or just reopen it,Rifreskoni Qendren e Mesazheve ose thjesht rihapeni ate
Refresh Tokens,Rifresko Tokenat
Refreshing Reminders,Rifreskim i Kujtesave
Refund,Rimbursim
Refused To State,Refuzoi te Deklaroje
reg_re,reg_re
regarding,ne lidhje me
regarding appointment dated,ne lidhje me takimin me date
Register Time Based One Time Password Key,Regjistro Celesin e Fjalekalimit Nje-Perdorimesh te Bazuar ne Kohe
Register TOTP Key for,Regjistro Celesin TOTP per
Register U2F Key for,Regjistro Celesin U2F per
Register Universal 2nd Factor Key,Regjistro Celesin Universale te Faktorit te 2-te
"Register your installation with OEMR to receive important notifications, such as security fixes and new release announcements.","Regjistroni instalimin tuaj me OEMR per te marre njoftime te rendesishme, si rregullime sigurie dhe njoftime per versione te reja."
Registered email,Email i regjistruar
Registered id,Id e regjistruar
Registered username,Emri i perdoruesit te regjistruar
Registration error,Gabim regjistrimi
Registration failed with error,Regjistrimi deshtoi me gabim
Relapse Potential,Potenciali i Rikthimit
Relate To,Lidh Me
Related,I Lidhur
Related Issue,Ceshtje e Lidhur
Related Patient Notes,Shënimet e Lidhura te Pacientit
Relates To,Lidhet Me
Relation(s) / Children,Lidhje(t) / Femije
Relations,Lidhje
Relative ordering of this entity,Renditja relative e kesaj entiteti
"Relatives - lists the patient relatives having various medical conditions like Cancer, Diabetes, Hypertension etc","Te afermit - liston te afermit e pacientit qe kane gjendje te ndryshme mjekesore si Kanceri, Diabeti, Hipertensioni etj"
Relay Health credentials are missing from this user account.,Kredencialet Relay Health mungojne nga kjo llogari perdoruesi.
Relay Health ID,ID Relay Health
Relevant for insurance claim submission in the United States,Relevante per dorezimin e kerkeses se sigurimit ne Shtetet e Bashkuara
Religious exemption,Perjashtim fetar
reload names below,ringarkoni emrat me poshte
Relogin,Rihyrje
Remdr,Kujt
"Remember grouping of tests is only for conveniently organizing the data in the Procedure Order module in openEMR, for this process to work, configuring the Procedure Orders (the tests themselves) and the Discrete Result (the place to enter and display the returned result) are critically important","Mbani mend se grupimi i testeve eshte vetem per organizimin e pershtatem te te dhenave ne modulin e Porosise se Procedures ne openEMR, qe ky proces te funksionoje, konfigurimi i Porosive te Procedures (testet vete) dhe Rezultati Diskret (vendi per te futur dhe shfaqur rezultatin e kthyer) jane shume te rendesishme"
Remember Me,Me Mbaj Mend
Remember Selected Facility,Mbaj Mend Strukturen e Zgjedhur
"Remember the dictum that Identifying codes have to be unique, you should not set up a custom grouping of a panel of tests as well have the panels setup as individual recognized panel, i.e. have CBC and Renal panel grouped as a Custom Favorite and list CBC and Renal Panel separately as individually ordered panels","Mbani mend rregullin qe kodet identifikues duhet te jene unike, nuk duhet te krijoni nje grupim te personalizuar te nje paneli testesh si dhe te keni panelet e konfiguruara si panel individual i njohur, p.sh. te keni panelin CBC dhe Renal te grupuara si Preferenca e Personalizuar dhe te listoni panelin CBC dhe Renal vecmas si panele te porositure individualisht"
"Remember these Discrete Results or fruit (Tier 4)  will have to hang off the fruit bearing branch or Procedure Order namely Electrolyte Panel (Tier 3)","Mbani mend qe keto Rezultate Diskrete ose frute (Niveli 4) do te duhet te varen nga dega frytdhenese ose Porosia e Procedures perkateses Paneli Elektrolitik (Niveli 3)"
Reminder Campaigns,Fushatat e Kujtesave
Reminder done,Kujtesa e kryer
Reminder Not Sent Yet,Kujtesa Nuk Eshte Derguar Ende
Reminder only - any method,Vetem kujtese - cdo metode
Reminder only - no calls,Vetem kujtese - pa telefonata
Reminder Sent,Kujtesa u Dergua
Reminder Sent On,Kujtesa u Dergua Me
Reminder to provider,Kujtese per ofruesin
Reminder/recall - any method,Kujtese/rikujtese - cdo metode
Reminder/recall - no calls,Kujtesë/rikujtim - pa thirrje
Reminder/recall - to provider,Kujtesë/rikujtim - te ofruesi
REMIT TO,DËRGO TEK
Remote Host,Hosti i Largët
"Remote Host - is only required if you are submitting an electronic order to an external facility or just receiving results from it","Hosti i Largët - kërkohet vetëm nëse po dërgoni një porosi elektronike në një strukturë të jashtme ose thjesht po merrni rezultate prej saj"
Remove,Hiq
Remove all rules from plan,Hiq të gjitha rregullat nga plani
Remove Bottom Pane,Hiq Panelin e Poshtëm
REMOVE GROUP,HIQ GRUPIN
Remove Group,Hiq Grupin
Remove Group Form,Hiq Formularin e Grupit
Remove multi-factor authentications for this person.,Hiq autentifikimin me shumë faktorë për këtë person.
Remove Tab,Hiq Skedën
Remove this Prescription from the list of RXs dispensed,Hiq këtë Recetë nga lista e recetave të shpërndara
